,q0,qa,label,qa_encode,q0_encode
228038,新浪怎么上传视频？,怎样上传新浪视频,1,39642,198681
228041,不一样美男子什么时候大结局？,不一样的美男子什么时候大结局,1,79099,76235
228042,阳光明媚什么意思,阳光明媚是什么意思,1,211195,122161
228043,我的世界修改器,我的世界修改器怎么用？,1,62070,160633
228045,生命有轮回吗,生命可以轮回吗？,1,107054,155100
228047,关于上海经济适用房,上海经济适用房,1,35852,104509
228050,公安局和派出所有什么区别,警察局，公安局，派出所有什么区别,1,132015,37451
228053,窜货的调查报告怎么写？,怎样写调查报告,1,62494,178854
228054,怎么样才能知道自己的微信号,怎么知道自己的微信号？,1,101236,196989
228055,杨颖好看的的壁纸…,杨颖好看壁纸,1,56147,136947
228056,为什么我的浩方中进不了游戏,为什么浩方进不了游戏,1,29384,70802
228062,键盘几个按键失灵,我的键盘有几个按键失灵,1,195174,162331
228063,阿根廷人说什么语言？,阿根廷的语言是什么？,1,9438,34458
228065,苹果怎么下载手机铃声,苹果6手机怎么下载铃声,1,116924,58471
228066,男孩子什么名字好听,男孩子取什么名字好听,1,119263,60865
228067,很抱歉，是需要您输入后8位的，辛苦您了,抱歉，是需要您提供一下后【8】位的。,1,208035,86031
228068,求闪金镇那一夜和红龙女王,求闪金镇那一夜红龙女王,1,242552,128180
228074,运动会霸气口号,运动会口号，要霸气,1,99055,67780
228075,什么炒股软件最好？,最好的炒股软件是什么,1,85231,205094
228076,我帮您创建受理单，找回支付密码，可以吗,亲，我帮您创建找回支付密码的受理单可以吗,1,139929,128997
228078,高考如何减压,怎么为高考减压？,1,21216,122091
228079,我的手机为什么总是乱扣费？,为什么我的手机会乱扣费,1,207092,224601
228080,话题作文怎么写？,关于情的话题作文怎么写,1,63360,230936
228084,中国最毒的蛇什么蛇,中国最毒的蛇是什么？,1,10540,27020
228085,怎么扎头发好看图解,短头发怎么扎好看图解,1,206236,92810
228088,姑姑的女儿我叫什么？,姑姑的女儿叫什么,1,57822,33758
228089,温州哪里好玩点,温州哪里好玩点啊,1,19671,230825
228090,怎么写交友说说,交友说说怎么写,1,5977,9422
228091,植物大战僵尸雪人僵尸,植物大战僵尸的雪人僵尸在哪,1,24401,68686
228092,美的空调和格力空调那个好,美的空调和格力空调哪个好,1,153633,197064
228094,如何查询汽车违章,如何查汽车违章查询,1,16750,209925
228095,阴囊湿疹吃什么药,阴囊湿疹用什么药,1,154433,55599
228098,多多益善是什么意思？,多多益善的意思是什么？,1,207791,132309
228101,今天阴历几号,今天是阴历几号,1,18410,7738
228104,什么时候放寒假,什么时候才能放寒假？,1,4702,58886
228105,有哪些好看的军事小说,有哪些好看点的军事小说,1,17451,60095
228110,申通快递有周末休息吗？,申通快递周末休息吗,1,20323,142042
228112,你说千金女贼好看吗？,千金女贼好看吗,1,73998,101233
228115,辛苦您了。请您根据页面提示操作一下，请您谅解。,谢谢您了，非常感谢您的支持和理解，辛苦您了。请您根据页面提示操作。,1,87874,74827
228117,林志颖的所有电影有哪些？,林志颖演的电影有哪些,1,176216,32493
228118,关于诚信的小品,有关诚信的小品,1,213774,12996
228119,怎样快速办信用卡,怎么样可以快速办信用卡,1,154857,187933
228120,怎么删除手机上的通话记录,怎样删除手机里的通话记录,1,179539,167594
228121,哪种球类运动球的速度最快,球类里面那个球飞行速度最快？,1,36652,81147
228123,中国有哪些企业进入世界五百强中,中国进入世界五百强的企业有哪些,1,220144,188902
228126,三星手机怎样截图,三星手机咋截图？,1,100153,95468
228128,买鞋去哪个网站,买鞋的网站哪个好,1,240042,143822
228130,男士用什么面膜好,男士用什么面膜,1,210245,166321
228135,没有就没有造句,用没有和就没有造句,1,190728,47990
228138,怎样才有更多的话题跟女朋友聊天,怎样跟女朋友找话题聊天,1,77064,225154
228139,求小说免费下载网站,求免费的小说下载网站,1,156196,135275
228140,这个女明星叫什么名字,这个女明星的叫什么名字？,1,87141,63142
228144,有些什么恐怖片好看,有什么好看恐怖片,1,141534,226375
228145,求情侣头像，可爱的,求情侣头像}可爱点的},1,8504,84515
228146,怎么编中国结图解,如何做中国结图解,1,58787,163769
228148,大自然的秘密是什么？,大自然的秘密都有什么,1,39793,103670
228149,为什么我玩游戏时有时候会弹出来,为什么我玩游戏时会弹出个窗口,1,189508,8326
228154,想下载旧版微信,旧版微信下载,1,22924,196405
228156,怎么增加我自己的桃花运,怎样增加自己的桃花运呢！,1,169167,136979
228157,横竖都是成语,横竖都要是成语,1,1559,143651
228159,为什么没人喜欢我,为什么没人喜欢我啊,1,138000,20756
228161,现在买手机买什么样的好？,现在买手机推荐买什么样的好,1,35285,234717
228162,这篇短文是按照什么顺序写的？,这篇短文是按什么顺序写的？,1,245415,142203
228163,杨幂的老公是谁,杨幂老公是谁,1,175777,75732
228168,洗衣液什么牌子的最好,洗衣液什么牌子的好用一点,1,92524,220091
228171,什么类的女人最好命,什么女人最好,1,40197,21337
228174,科目二怎么预约考试,科目二考试要怎么预约,1,17718,207655
228176,求推荐经典电影,求经典电影推荐,1,171886,217133
228179,我的世界手机版怎么远程联机呀,我的世界怎样远程联机？（手机版）,1,44191,238096
228180,火锅店起名字,火锅店名字～易记特别,1,7764,101097
228181,洗衣机哪个牌子的最好,哪个牌子的洗衣机最好,1,115928,19851
228182,求图片的完整图,求完整此图片,1,15001,82907
228183,期货开户怎么做？,期货如何开户,1,74434,117449
228185,什么笔芯最好用,什么笔芯最好写,1,189912,140394
228189,成都简称什么！,成都的简称是什么？,1,102499,149924
228196,穿越火线，怎么获得神器,穿越火线神器碎片怎么获得,1,179869,215505
228197,做爱有哪些姿势？,做爱的姿势有哪些？,1,9441,194895
228198,真三国无双3赵云,赵云真三国无双,1,187621,202258
228199,奋斗用繁体字怎么写？、,奋斗繁体字怎么写,1,237659,56040
228207,我这是属于什么脸型？,我这属于什么脸型？,1,41777,102729
228208,企业年金是什么？,什么是企业年金？,1,212910,190909
228211,女孩子最喜欢听什么话呢,女孩子最喜欢听什么话？,1,87246,225004
228214,梨花什么颜色,梨花是什么颜色,1,4887,87005
228217,看电视用什么软件最好,最好的看电视软件是什么？,1,59903,89459
228219,结婚纪念日送什么,结婚纪念日送什么好？,1,162178,45370
228220,全世界一共有多少个明星？,全世界的明星一共有多少个？,1,160554,23823
228226,长亭外，古道边，是什么歌,长亭外古道边是什么歌怎么唱,1,102010,105705
228229,英雄联盟的哪个英雄最厉害？,英雄联盟里哪个英雄最厉害？,1,123995,2524
228231,孕妇化妆品什么牌子好,什么牌子的孕妇化妆品好？,1,46431,75112
228232,谁知道这部动画片叫什么名字,谁知道这部电影叫什么名字,1,78795,215492
228233,这美女是谁？,这个美女是谁？如图,1,48633,63770
228234,一部外国动画片。,寻一部外国的动画片,1,98605,104964
228235,"你好,我想咨询一下.",你好，我有问题想咨询一下,1,182522,227520
228241,生存战争怎么进地狱,生存战争怎么去地狱,1,9673,162719
228243,有什么模拟炒股软件？,模拟炒股的软件有什么,1,219366,18404
228245,狮子座(女)和双子座(男)配吗,双子座与狮子座配吗,1,66934,105143
228246,您好，是您输入的手机号码的，辛苦您了,请您输入您的手机号码的，辛苦您了,1,240852,128306
228247,周杰伦的女友是谁啊？,周杰伦的女朋友是谁…,1,106749,118035
228248,辛苦您提供可联系到您的手机号和邮箱,辛苦您提供可以联系到您的手机号和邮箱,1,177950,4790
228250,有谁中过大奖吗？买双色球,买双色球的各位，谁有中过大奖的吗,1,204184,227264
228251,帆布鞋配鞋带,帆布鞋塞鞋带,1,95015,222252
228252,手机用什么网站可以免费下载小说？,手机上什么网站免费下载小说,1,10795,64920
228253,中国区域的划分,关于中国区域划分,1,32743,190856
228257,旺旺号怎么申请,怎样申请旺旺号,1,92353,73134
228258,好友验证问题怎么破解啊？,如何破解好友验证问题然后加她？,1,240626,174984
228260,有什么搞笑的电影求介绍,什么电影搞笑求介绍,1,221619,51398
228262,家里养什么鱼风水好？,风水上讲家里应养什么鱼好,1,117303,217961
228263,长沙好玩的地方有哪些？,长沙有哪些好玩的地方,1,136226,200088
228264,您还记得吗？,那您还记得吗？,1,232698,209380
228265,我的头晕是怎么回是。,我突然间头晕是怎么回事,1,233551,79178
228267,有什么搞笑动漫好看,有什么好看的搞笑动漫,1,137813,80881
228269,思密达是什么意思？,思密达什么意思？,1,100753,41162
228270,韩后护肤品好用吗,韩后护肤品怎么样？,1,20130,216231
228271,我最喜欢听的一句话,我喜欢的一句话,1,235350,240267
228273,为什么有些人晚上睡觉会磨牙呢,为什么晚上睡觉会磨牙,1,152118,123557
228275,在淘宝买东西可以货到付款吗,淘宝上买东西可以货到付款吗,1,75766,201958
228279,百度推广工具伽,百度推广工具祀,1,146198,69762
228280,柯震东怎么会吸毒？,柯震东怎么会吸毒呢,1,157121,228455
228281,极乐牛鞭哪里买,极乐牛鞭哪里有卖,1,108144,136006
228285,星座是按阴历算还是阳历算？,星座什么的是按阳历还是阴历啊,1,20509,197960
228286,百雀羚产品怎么样，好用吗,百雀羚产品好用吗,1,56256,50090
228287,世界上最大的是什么动物,世界上最大的动物是什么,1,8472,68625
228289,谁知道这个狗狗是什么品种？,谁知道这只狗狗的品种,1,6828,63273
228293,霍光和霍去病有什么关系吗,霍光和霍去病是什么关系？,1,225239,14632
228294,支付宝绑定的银行卡怎么取消,支付宝怎么取消绑定银行卡,1,245852,222879
228299,西安什么时候下雪？,西安什么时候才能下雪？,1,32842,81981
228305,用一句话证明你很有钱,怎么样用一句话证明你很有钱？,1,240922,83256
228307,冬眠动物有哪些,有哪些动物要冬眠,1,58641,51365
228308,什么狗的毛最长,什么狗毛最长？,1,58526,163268
228311,为什么冬天下雪不打雷,冬天下雪为什么不打雷,1,149406,15137
228316,逆战现在得背景音乐是什么呀,逆战现在的背景音乐是什么,1,12566,208841
228318,五光十色什么意思？,五光十色的意思是什么,1,72600,59070
228319,支付宝账户可以注销吗,支付宝账号可以注销吗,1,57197,184355
228320,要怎么催熟芒果啊,芒果如何催熟？,1,82717,193910
228323,怎么样让头发长的快一点？,怎样可以让头发长的快一点,1,131663,85397
228326,传真机可以打电话吗？,传真机能用来打电话吗？,1,31881,2438
228327,温度计怎样看？,温度计怎么看，,1,7456,14493
228331,为什么问道进不去,问道为什么进不去呢,1,209220,116337
228332,解一个三元一次方程。,解三元一次方程,1,242644,112013
228334,今天是什么特殊的日子吗？,今天是什么特殊日子？,1,161315,90856
228335,龙门镖局，还有第二部吗,龙门镖局有第二部吗,1,55062,211197
228337,强迫症的症状是什么？,强迫症的症状表现有什么,1,79783,235476
228338,理财通和余额宝哪个收益高呢,理财通和余额宝哪个收益高,1,5862,25818
228341,逾越雷池是什么意思,越雷池是什么意思,1,68269,159982
228343,为什么兔子不吃窝边草?,兔子为什么不吃窝边草？,1,8262,158128
228346,推荐好看的电影电视剧,推荐好看的电视剧或电影,1,204645,149219
228347,玻璃丝怎么编,怎样编玻璃丝,1,96164,205878
228350,小米手机好不好？,小米手机好不好用？,1,5362,18277
228351,怎么可以让鼻子变得小一些,怎么可以让鼻子变得又小又好看呢,1,55296,121360
228353,凤飞飞怎么死的,凤飞飞是怎么死的,1,190790,82944
228354,孕妇可以食草莓吗？,孕妇吃草莓好吗,1,125107,148723
228356,螨虫怎么可以好,螨虫怎么治？,1,17507,47193
228357,感谢您的支持，请您稍等，还在为您核实。,感谢您的支持，请您稍等一下的,1,63030,45057
228358,虐杀原形在哪里下载？,虐杀原形哪里有下载？,1,78409,233831
228362,代理和加盟有何区别,加盟和代理的区别,1,173620,240526
228364,二话不说就行动是什么生肖,二话不说大行动是什么生肖,1,136428,85032
228369,约炮是什么意思,约炮是什么意思噢,1,108328,133326
228372,男士用什么洁面乳好?,男士洁面乳什么品牌比较好,1,48605,172887
228374,有什么好看的女主重生小说,有什么新的好看的女主重生小说,1,14441,67624
228378,致爱丽丝钢琴双手简谱,致爱丽丝的钢琴简谱双手的,1,2581,227244
228381,可乐过期了还能喝吗,过期可乐能喝吗?,1,151381,158232
228382,这个上面的英文是什么意思？,上面英文什么意思？,1,69341,18397
228384,微店怎么做才能赚钱,微店怎么赚钱？,1,220477,114180
228385,求城市猎人中所有歌曲,求城市猎人的所有歌曲。,1,72134,223747
